# X 위치 [mm]	X 각도 [mrad]	X 전류량 [A]	HV 인가 [100V]	Y 전류량 [A]
-4.000000e+00	-9.948750e+00	4.271012e-09	-1.050000e+02	1.326959e-10
-4.000000e+00	-9.475000e+00	7.950653e-09	-1.000000e+02	1.658698e-10
-4.000000e+00	-9.001250e+00	1.678836e-08	-9.500000e+01	0.000000e+00
-4.000000e+00	-8.527500e+00	3.426666e-08	-9.000000e+01	9.952189e-11
-4.000000e+00	-8.053750e+00	6.439372e-08	-8.500000e+01	9.952189e-11
-4.000000e+00	-7.580000e+00	1.037856e-07	-8.000000e+01	-1.658698e-10
-4.000000e+00	-7.106250e+00	1.507339e-07	-7.500000e+01	0.000000e+00
-4.000000e+00	-6.632500e+00	1.843106e-07	-7.000000e+01	-1.990438e-10
-4.000000e+00	-6.158750e+00	2.021831e-07	-6.500000e+01	-3.317397e-11
-4.000000e+00	-5.685000e+00	1.943967e-07	-6.000000e+01	-6.634793e-11
-4.000000e+00	-5.211250e+00	1.706434e-07	-5.500000e+01	0.000000e+00
-4.000000e+00	-4.737500e+00	1.414362e-07	-5.000000e+01	6.634793e-11
-4.000000e+00	-4.263750e+00	1.149888e-07	-4.500000e+01	9.952189e-11
-4.000000e+00	-3.790000e+00	9.820042e-08	-4.000000e+01	-1.326959e-10
-4.000000e+00	-3.316250e+00	8.400752e-08	-3.500000e+01	0.000000e+00
-4.000000e+00	-2.842500e+00	7.467700e-08	-3.000000e+01	-9.952189e-11
-4.000000e+00	-2.368750e+00	6.629924e-08	-2.500000e+01	3.317397e-11
-4.000000e+00	-1.895000e+00	6.376949e-08	-2.000000e+01	9.952189e-11
-4.000000e+00	-1.421250e+00	6.179825e-08	-1.500000e+01	9.952189e-11
-4.000000e+00	-9.475000e-01	6.209395e-08	-1.000000e+01	2.322177e-10
-4.000000e+00	-4.737500e-01	5.618023e-08	-5.000000e+00	3.317397e-11
-4.000000e+00	0.000000e+00	5.624594e-08	0.000000e+00	-6.634793e-11
-4.000000e+00	4.737500e-01	4.875525e-08	5.000000e+00	-1.658698e-10
-4.000000e+00	9.475000e-01	3.755205e-08	1.000000e+01	0.000000e+00
-4.000000e+00	1.421250e+00	2.585605e-08	1.500000e+01	9.952189e-11
-4.000000e+00	1.895000e+00	1.636126e-08	2.000000e+01	-3.317397e-11
-4.000000e+00	2.368750e+00	4.960945e-09	2.500000e+01	9.952189e-11
-4.000000e+00	2.842500e+00	4.993799e-09	3.000000e+01	1.326959e-10
-4.000000e+00	3.316250e+00	1.182742e-09	3.500000e+01	9.952189e-11
-4.000000e+00	3.790000e+00	1.149888e-09	4.000000e+01	-1.658698e-10
-4.000000e+00	4.263750e+00	5.256630e-10	4.500000e+01	0.000000e+00
-4.000000e+00	4.737500e+00	6.570788e-11	5.000000e+01	6.634793e-11
-4.000000e+00	5.211250e+00	1.314158e-10	5.500000e+01	1.658698e-10
-4.000000e+00	5.685000e+00	3.285394e-11	6.000000e+01	9.952189e-11
-4.000000e+00	6.158750e+00	6.570788e-11	6.500000e+01	0.000000e+00
-4.000000e+00	6.632500e+00	6.570788e-11	7.000000e+01	-6.634793e-11
-4.000000e+00	7.106250e+00	-6.570788e-11	7.500000e+01	6.634793e-11
-4.000000e+00	7.580000e+00	-9.856182e-11	8.000000e+01	-1.658698e-10
-4.000000e+00	8.053750e+00	3.285394e-11	8.500000e+01	0.000000e+00
-4.000000e+00	8.527500e+00	3.285394e-11	9.000000e+01	9.952189e-11
-4.000000e+00	9.001250e+00	6.570788e-11	9.500000e+01	3.317397e-11
-4.000000e+00	9.475000e+00	1.314158e-10	1.000000e+02	0.000000e+00
-4.000000e+00	9.948750e+00	3.285394e-11	1.050000e+02	9.952189e-11
-4.000000e+00	1.042250e+01	-6.570788e-11	1.100000e+02	-3.317397e-11
-4.000000e+00	1.089625e+01	-3.285394e-11	1.150000e+02	0.000000e+00
-4.000000e+00	1.137000e+01	3.285394e-11	1.200000e+02	6.634793e-11
-4.000000e+00	1.184375e+01	-6.570788e-11	1.250000e+02	3.317397e-11
-4.000000e+00	1.231750e+01	8.870563e-10	1.300000e+02	8.956971e-10
-4.000000e+00	1.279125e+01	0.000000e+00	1.350000e+02	0.000000e+00
-4.000000e+00	1.326500e+01	-9.856182e-11	1.400000e+02	-6.634793e-11
-4.000000e+00	1.373875e+01	3.285394e-11	1.450000e+02	-3.317397e-11
-4.000000e+00	1.421250e+01	0.000000e+00	1.500000e+02	6.634793e-11
-5.000000e+00	-1.421250e+01	6.242248e-10	-1.500000e+02	0.000000e+00
-5.000000e+00	-1.373875e+01	6.899327e-10	-1.450000e+02	1.326959e-10
-5.000000e+00	-1.326500e+01	5.913709e-10	-1.400000e+02	1.326959e-10
-5.000000e+00	-1.279125e+01	6.899327e-10	-1.350000e+02	6.634793e-11
-5.000000e+00	-1.231750e+01	6.899327e-10	-1.300000e+02	-3.317397e-11
-5.000000e+00	-1.184375e+01	8.213485e-10	-1.250000e+02	-9.952189e-11
-5.000000e+00	-1.137000e+01	9.856181e-10	-1.200000e+02	3.317397e-11
-5.000000e+00	-1.089625e+01	1.511281e-09	-1.150000e+02	0.000000e+00
-5.000000e+00	-1.042250e+01	2.365484e-09	-1.100000e+02	1.658698e-10
-5.000000e+00	-9.948750e+00	4.796675e-09	-1.050000e+02	-9.952189e-11
-5.000000e+00	-9.475000e+00	9.100541e-09	-1.000000e+02	1.658698e-10
-5.000000e+00	-9.001250e+00	1.816823e-08	-9.500000e+01	1.326959e-10
-5.000000e+00	-8.527500e+00	3.663214e-08	-9.000000e+01	6.634793e-11
-5.000000e+00	-8.053750e+00	6.672635e-08	-8.500000e+01	-1.990438e-10
-5.000000e+00	-7.580000e+00	1.062168e-07	-8.000000e+01	1.658698e-10
-5.000000e+00	-7.106250e+00	1.500111e-07	-7.500000e+01	0.000000e+00
-5.000000e+00	-6.632500e+00	1.748158e-07	-7.000000e+01	6.634793e-11
-5.000000e+00	-6.158750e+00	1.796125e-07	-6.500000e+01	-9.952189e-11
-5.000000e+00	-5.685000e+00	1.660767e-07	-6.000000e+01	6.634793e-11
-5.000000e+00	-5.211250e+00	1.425204e-07	-5.500000e+01	1.326959e-10
-5.000000e+00	-4.737500e+00	1.200812e-07	-5.000000e+01	6.634793e-11
-5.000000e+00	-4.263750e+00	1.043112e-07	-4.500000e+01	-6.634793e-11
-5.000000e+00	-3.790000e+00	9.034833e-08	-4.000000e+01	-1.658698e-10
-5.000000e+00	-3.316250e+00	7.953938e-08	-3.500000e+01	1.658698e-10
-5.000000e+00	-2.842500e+00	7.224581e-08	-3.000000e+01	9.952189e-11
-5.000000e+00	-2.368750e+00	6.771197e-08	-2.500000e+01	3.317397e-11
-5.000000e+00	-1.895000e+00	6.551075e-08	-2.000000e+01	3.317397e-11
-5.000000e+00	-1.421250e+00	6.357237e-08	-1.500000e+01	9.952189e-11
-5.000000e+00	-9.475000e-01	6.360522e-08	-1.000000e+01	-1.658698e-10
-5.000000e+00	-4.737500e-01	5.867713e-08	-5.000000e+00	0.000000e+00
-5.000000e+00	0.000000e+00	5.006940e-08	0.000000e+00	3.317397e-11
-5.000000e+00	4.737500e-01	2.605317e-08	5.000000e+00	-1.658698e-10
-5.000000e+00	9.475000e-01	2.503470e-08	1.000000e+01	-1.326959e-10
-5.000000e+00	1.421250e+00	7.852091e-09	1.500000e+01	3.317397e-11
-5.000000e+00	1.895000e+00	8.082068e-09	2.000000e+01	0.000000e+00
-5.000000e+00	2.368750e+00	4.073888e-09	2.500000e+01	1.326959e-10
-5.000000e+00	2.842500e+00	1.741259e-09	3.000000e+01	0.000000e+00
-5.000000e+00	3.316250e+00	6.899327e-10	3.500000e+01	-1.326959e-10
-5.000000e+00	3.790000e+00	9.856182e-11	4.000000e+01	0.000000e+00
-5.000000e+00	4.263750e+00	0.000000e+00	4.500000e+01	-3.317397e-11
-5.000000e+00	4.737500e+00	-3.285394e-11	5.000000e+01	1.658698e-10
-5.000000e+00	5.211250e+00	6.570788e-11	5.500000e+01	-6.634793e-11
-5.000000e+00	5.685000e+00	6.570788e-11	6.000000e+01	3.317397e-11
-5.000000e+00	6.158750e+00	3.285394e-11	6.500000e+01	6.634793e-11
-5.000000e+00	6.632500e+00	-3.285394e-11	7.000000e+01	-1.326959e-10
-5.000000e+00	7.106250e+00	-1.314158e-10	7.500000e+01	-9.952189e-11
-5.000000e+00	7.580000e+00	6.570788e-11	8.000000e+01	-9.952189e-11
-5.000000e+00	8.053750e+00	6.570788e-11	8.500000e+01	-9.952189e-11
-5.000000e+00	8.527500e+00	3.285394e-11	9.000000e+01	-6.634793e-11
-5.000000e+00	9.001250e+00	3.285394e-11	9.500000e+01	0.000000e+00
-5.000000e+00	9.475000e+00	0.000000e+00	1.000000e+02	-1.658698e-10
-5.000000e+00	9.948750e+00	3.285394e-11	1.050000e+02	0.000000e+00
-5.000000e+00	1.042250e+01	9.856182e-11	1.100000e+02	9.952189e-11
-5.000000e+00	1.089625e+01	3.285394e-11	1.150000e+02	-1.326959e-10
-5.000000e+00	1.137000e+01	9.856182e-11	1.200000e+02	2.322177e-10
-5.000000e+00	1.184375e+01	3.285394e-11	1.250000e+02	6.634793e-11
-5.000000e+00	1.231750e+01	0.000000e+00	1.300000e+02	3.317397e-11
-5.000000e+00	1.279125e+01	3.285394e-11	1.350000e+02	3.317397e-11
-5.000000e+00	1.326500e+01	9.856182e-11	1.400000e+02	-6.634793e-11
-5.000000e+00	1.373875e+01	-6.570788e-11	1.450000e+02	3.317397e-11
-5.000000e+00	1.421250e+01	0.000000e+00	1.500000e+02	-3.317397e-11
-6.000000e+00	-1.421250e+01	6.242248e-10	-1.500000e+02	-3.317397e-11
-6.000000e+00	-1.373875e+01	6.570788e-10	-1.450000e+02	3.317397e-11
-6.000000e+00	-1.326500e+01	5.585170e-10	-1.400000e+02	0.000000e+00
-6.000000e+00	-1.279125e+01	6.899327e-10	-1.350000e+02	0.000000e+00
-6.000000e+00	-1.231750e+01	7.556406e-10	-1.300000e+02	-9.952189e-11
-6.000000e+00	-1.184375e+01	9.527642e-10	-1.250000e+02	3.317397e-11
-6.000000e+00	-1.137000e+01	1.149888e-09	-1.200000e+02	-9.952189e-11
-6.000000e+00	-1.089625e+01	1.642697e-09	-1.150000e+02	-9.952189e-11
-6.000000e+00	-1.042250e+01	3.022562e-09	-1.100000e+02	-6.634793e-11
-6.000000e+00	-9.948750e+00	5.420900e-09	-1.050000e+02	-3.317397e-11
-6.000000e+00	-9.475000e+00	1.140032e-08	-1.000000e+02	6.634793e-11
-6.000000e+00	-9.001250e+00	2.168360e-08	-9.500000e+01	3.317397e-11
-6.000000e+00	-8.527500e+00	4.317008e-08	-9.000000e+01	0.000000e+00
-6.000000e+00	-8.053750e+00	7.119448e-08	-8.500000e+01	-6.634793e-11
-6.000000e+00	-7.580000e+00	1.085823e-07	-8.000000e+01	-3.317397e-11
-6.000000e+00	-7.106250e+00	1.377566e-07	-7.500000e+01	9.952189e-11
-6.000000e+00	-6.632500e+00	1.567133e-07	-7.000000e+01	-3.317397e-11
-6.000000e+00	-6.158750e+00	1.562862e-07	-6.500000e+01	-9.952189e-11
-6.000000e+00	-5.685000e+00	1.426189e-07	-6.000000e+01	-1.658698e-10
-6.000000e+00	-5.211250e+00	1.258306e-07	-5.500000e+01	9.952189e-11
-6.000000e+00	-4.737500e+00	1.086151e-07	-5.000000e+01	9.952189e-11
-6.000000e+00	-4.263750e+00	9.685341e-08	-4.500000e+01	9.952189e-11
-6.000000e+00	-3.790000e+00	8.640585e-08	-4.000000e+01	-3.317397e-11
-6.000000e+00	-3.316250e+00	7.733817e-08	-3.500000e+01	-9.952189e-11
-6.000000e+00	-2.842500e+00	7.760100e-08	-3.000000e+01	6.634793e-11
-6.000000e+00	-2.368750e+00	6.915754e-08	-2.500000e+01	0.000000e+00
-6.000000e+00	-1.895000e+00	6.196252e-08	-2.000000e+01	6.634793e-11
-6.000000e+00	-1.421250e+00	5.572028e-08	-1.500000e+01	-1.326959e-10
-6.000000e+00	-9.475000e-01	5.627879e-08	-1.000000e+01	1.326959e-10
-6.000000e+00	-4.737500e-01	3.144122e-08	-5.000000e+00	6.634793e-11
-6.000000e+00	0.000000e+00	3.337960e-08	0.000000e+00	1.990438e-10
-6.000000e+00	4.737500e-01	1.192598e-08	5.000000e+00	1.658698e-10
-6.000000e+00	9.475000e-01	1.107178e-08	1.000000e+01	0.000000e+00
-6.000000e+00	1.421250e+00	2.266922e-09	1.500000e+01	0.000000e+00
-6.000000e+00	1.895000e+00	2.299776e-09	2.000000e+01	-1.658698e-10
-6.000000e+00	2.368750e+00	9.527642e-10	2.500000e+01	6.634793e-11
-6.000000e+00	2.842500e+00	2.299776e-10	3.000000e+01	-9.952189e-11
-6.000000e+00	3.316250e+00	-6.570788e-11	3.500000e+01	1.658698e-10
-6.000000e+00	3.790000e+00	-3.285394e-11	4.000000e+01	3.317397e-11
-6.000000e+00	4.263750e+00	3.285394e-11	4.500000e+01	-6.634793e-11
-6.000000e+00	4.737500e+00	1.642697e-10	5.000000e+01	-6.634793e-11
-6.000000e+00	5.211250e+00	-3.285394e-11	5.500000e+01	-1.326959e-10
-6.000000e+00	5.685000e+00	-3.285394e-11	6.000000e+01	0.000000e+00
-6.000000e+00	6.158750e+00	-6.570788e-11	6.500000e+01	9.952189e-11
-6.000000e+00	6.632500e+00	-1.314158e-10	7.000000e+01	-1.658698e-10
-6.000000e+00	7.106250e+00	6.570788e-11	7.500000e+01	-6.634793e-11
-6.000000e+00	7.580000e+00	1.642697e-10	8.000000e+01	3.317397e-11
-6.000000e+00	8.053750e+00	0.000000e+00	8.500000e+01	9.952189e-11
-6.000000e+00	8.527500e+00	-3.285394e-11	9.000000e+01	-1.326959e-10
-6.000000e+00	9.001250e+00	6.570788e-11	9.500000e+01	3.317397e-11
-6.000000e+00	9.475000e+00	-9.856182e-11	1.000000e+02	-1.326959e-10
-6.000000e+00	9.948750e+00	-3.285394e-11	1.050000e+02	9.952189e-11
-6.000000e+00	1.042250e+01	0.000000e+00	1.100000e+02	-9.952189e-11
-6.000000e+00	1.089625e+01	-6.570788e-11	1.150000e+02	1.326959e-10
-6.000000e+00	1.137000e+01	3.285394e-11	1.200000e+02	-9.952189e-11
-6.000000e+00	1.184375e+01	-3.285394e-11	1.250000e+02	1.658698e-10
-6.000000e+00	1.231750e+01	-6.570788e-11	1.300000e+02	1.326959e-10
-6.000000e+00	1.279125e+01	1.018472e-09	1.350000e+02	1.061567e-09
-6.000000e+00	1.326500e+01	-6.570788e-11	1.400000e+02	0.000000e+00
-6.000000e+00	1.373875e+01	6.570788e-11	1.450000e+02	0.000000e+00
-6.000000e+00	1.421250e+01	3.285394e-11	1.500000e+02	-9.952189e-11
-7.000000e+00	-1.421250e+01	5.256630e-10	-1.500000e+02	0.000000e+00
-7.000000e+00	-1.373875e+01	6.242248e-10	-1.450000e+02	6.634793e-11
-7.000000e+00	-1.326500e+01	7.556406e-10	-1.400000e+02	6.634793e-11
-7.000000e+00	-1.279125e+01	8.542024e-10	-1.350000e+02	6.634793e-11
-7.000000e+00	-1.231750e+01	9.527642e-10	-1.300000e+02	9.952189e-11
-7.000000e+00	-1.184375e+01	1.117034e-09	-1.250000e+02	-9.952189e-11
-7.000000e+00	-1.137000e+01	1.445573e-09	-1.200000e+02	-3.317397e-11
-7.000000e+00	-1.089625e+01	1.938382e-09	-1.150000e+02	0.000000e+00
-7.000000e+00	-1.042250e+01	3.383956e-09	-1.100000e+02	9.952189e-11
-7.000000e+00	-9.948750e+00	7.030743e-09	-1.050000e+02	2.322177e-10
-7.000000e+00	-9.475000e+00	1.379865e-08	-1.000000e+02	0.000000e+00
-7.000000e+00	-9.001250e+00	2.868149e-08	-9.500000e+01	0.000000e+00
-7.000000e+00	-8.527500e+00	4.964230e-08	-9.000000e+01	-9.952189e-11
-7.000000e+00	-8.053750e+00	7.838950e-08	-8.500000e+01	6.634793e-11
-7.000000e+00	-7.580000e+00	1.032599e-07	-8.000000e+01	9.952189e-11
-7.000000e+00	-7.106250e+00	1.234322e-07	-7.500000e+01	1.326959e-10
-7.000000e+00	-6.632500e+00	1.337812e-07	-7.000000e+01	-9.952189e-11
-7.000000e+00	-6.158750e+00	1.326642e-07	-6.500000e+01	0.000000e+00
-7.000000e+00	-5.685000e+00	1.254692e-07	-6.000000e+01	1.326959e-10
-7.000000e+00	-5.211250e+00	1.151859e-07	-5.500000e+01	-1.326959e-10
-7.000000e+00	-4.737500e+00	1.044098e-07	-5.000000e+01	-6.634793e-11
-7.000000e+00	-4.263750e+00	9.241813e-08	-4.500000e+01	0.000000e+00
-7.000000e+00	-3.790000e+00	8.509170e-08	-4.000000e+01	-9.952189e-11
-7.000000e+00	-3.316250e+00	7.566262e-08	-3.500000e+01	-9.952189e-11
-7.000000e+00	-2.842500e+00	7.631969e-08	-3.000000e+01	3.317397e-11
-7.000000e+00	-2.368750e+00	5.752725e-08	-2.500000e+01	3.317397e-11
-7.000000e+00	-1.895000e+00	4.678401e-08	-2.000000e+01	0.000000e+00
-7.000000e+00	-1.421250e+00	3.650073e-08	-1.500000e+01	0.000000e+00
-7.000000e+00	-9.475000e-01	3.742064e-08	-1.000000e+01	9.952189e-11
-7.000000e+00	-4.737500e-01	1.586845e-08	-5.000000e+00	-3.317397e-11
-7.000000e+00	0.000000e+00	1.557277e-08	0.000000e+00	9.952189e-11
-7.000000e+00	4.737500e-01	8.410608e-09	5.000000e+00	1.658698e-10
-7.000000e+00	9.475000e-01	3.712495e-09	1.000000e+01	-1.326959e-10
-7.000000e+00	1.421250e+00	3.942473e-10	1.500000e+01	-6.634793e-11
-7.000000e+00	1.895000e+00	2.628315e-10	2.000000e+01	1.326959e-10
-7.000000e+00	2.368750e+00	0.000000e+00	2.500000e+01	-6.634793e-11
-7.000000e+00	2.842500e+00	3.285394e-11	3.000000e+01	0.000000e+00
-7.000000e+00	3.316250e+00	9.527642e-10	3.500000e+01	1.227437e-09
-7.000000e+00	3.790000e+00	0.000000e+00	4.000000e+01	3.317397e-11
-7.000000e+00	4.263750e+00	6.570788e-11	4.500000e+01	-1.326959e-10
-7.000000e+00	4.737500e+00	-6.570788e-11	5.000000e+01	-9.952189e-11
-7.000000e+00	5.211250e+00	6.570788e-11	5.500000e+01	-6.634793e-11
-7.000000e+00	5.685000e+00	0.000000e+00	6.000000e+01	0.000000e+00
-7.000000e+00	6.158750e+00	3.285394e-11	6.500000e+01	6.634793e-11
-7.000000e+00	6.632500e+00	-3.285394e-11	7.000000e+01	-6.634793e-11
-7.000000e+00	7.106250e+00	6.570788e-11	7.500000e+01	9.952189e-11
-7.000000e+00	7.580000e+00	1.314158e-10	8.000000e+01	-3.317397e-11
-7.000000e+00	8.053750e+00	0.000000e+00	8.500000e+01	1.326959e-10
-7.000000e+00	8.527500e+00	-3.285394e-11	9.000000e+01	-9.952189e-11
-7.000000e+00	9.001250e+00	0.000000e+00	9.500000e+01	3.317397e-11
-7.000000e+00	9.475000e+00	6.570788e-11	1.000000e+02	-1.658698e-10
-7.000000e+00	9.948750e+00	9.856182e-11	1.050000e+02	0.000000e+00
-7.000000e+00	1.042250e+01	-9.856182e-11	1.100000e+02	0.000000e+00
-7.000000e+00	1.089625e+01	6.570788e-11	1.150000e+02	9.952189e-11
-7.000000e+00	1.137000e+01	-1.314158e-10	1.200000e+02	-6.634793e-11
-7.000000e+00	1.184375e+01	-3.285394e-11	1.250000e+02	3.317397e-11
-7.000000e+00	1.231750e+01	-3.285394e-11	1.300000e+02	1.326959e-10
-7.000000e+00	1.279125e+01	3.285394e-11	1.350000e+02	-2.322177e-10
-7.000000e+00	1.326500e+01	-6.570788e-11	1.400000e+02	-6.634793e-11
-7.000000e+00	1.373875e+01	-9.856182e-11	1.450000e+02	9.952189e-11
-7.000000e+00	1.421250e+01	6.570788e-11	1.500000e+02	-3.317397e-11
-8.000000e+00	-1.421250e+01	6.242248e-10	-1.500000e+02	1.658698e-10
-8.000000e+00	-1.373875e+01	5.913709e-10	-1.450000e+02	-6.634793e-11
-8.000000e+00	-1.326500e+01	8.213485e-10	-1.400000e+02	-1.658698e-10
-8.000000e+00	-1.279125e+01	7.884945e-10	-1.350000e+02	-6.634793e-11
-8.000000e+00	-1.231750e+01	8.213485e-10	-1.300000e+02	9.952189e-11
-8.000000e+00	-1.184375e+01	8.870563e-10	-1.250000e+02	-9.952189e-11
-8.000000e+00	-1.137000e+01	1.281304e-09	-1.200000e+02	3.317397e-11
-8.000000e+00	-1.089625e+01	2.332630e-09	-1.150000e+02	-1.326959e-10
-8.000000e+00	-1.042250e+01	4.205304e-09	-1.100000e+02	0.000000e+00
-8.000000e+00	-9.948750e+00	8.509170e-09	-1.050000e+02	1.658698e-10
-8.000000e+00	-9.475000e+00	1.793825e-08	-1.000000e+02	9.952189e-11
-8.000000e+00	-9.001250e+00	3.199974e-08	-9.500000e+01	1.658698e-10
-8.000000e+00	-8.527500e+00	5.414329e-08	-9.000000e+01	-1.990438e-10
-8.000000e+00	-8.053750e+00	7.310001e-08	-8.500000e+01	6.634793e-11
-8.000000e+00	-7.580000e+00	9.143251e-08	-8.000000e+01	-9.952189e-11
-8.000000e+00	-7.106250e+00	1.035885e-07	-7.500000e+01	9.952189e-11
-8.000000e+00	-6.632500e+00	1.113420e-07	-7.000000e+01	9.952189e-11
-8.000000e+00	-6.158750e+00	1.090094e-07	-6.500000e+01	6.634793e-11
-8.000000e+00	-5.685000e+00	1.044755e-07	-6.000000e+01	-3.317397e-11
-8.000000e+00	-5.211250e+00	9.981026e-08	-5.500000e+01	-9.952189e-11
-8.000000e+00	-4.737500e+00	9.123539e-08	-5.000000e+01	6.634793e-11
-8.000000e+00	-4.263750e+00	8.167489e-08	-4.500000e+01	1.326959e-10
-8.000000e+00	-3.790000e+00	7.342855e-08	-4.000000e+01	-1.658698e-10
-8.000000e+00	-3.316250e+00	6.219251e-08	-3.500000e+01	-3.317397e-11
-8.000000e+00	-2.842500e+00	6.399947e-08	-3.000000e+01	-9.952189e-11
-8.000000e+00	-2.368750e+00	3.742064e-08	-2.500000e+01	-3.317397e-11
-8.000000e+00	-1.895000e+00	2.759731e-08	-2.000000e+01	9.952189e-11
-8.000000e+00	-1.421250e+00	1.514567e-08	-1.500000e+01	9.952189e-11
-8.000000e+00	-9.475000e-01	1.645982e-08	-1.000000e+01	-1.658698e-10
-8.000000e+00	-4.737500e-01	1.054611e-08	-5.000000e+00	9.952189e-10
-8.000000e+00	0.000000e+00	4.468136e-09	0.000000e+00	9.952189e-11
-8.000000e+00	4.737500e-01	1.774113e-09	5.000000e+00	3.317397e-11
-8.000000e+00	9.475000e-01	1.642697e-10	1.000000e+01	0.000000e+00
-8.000000e+00	1.421250e+00	1.314158e-10	1.500000e+01	1.990438e-10
-8.000000e+00	1.895000e+00	9.856182e-11	2.000000e+01	1.326959e-10
-8.000000e+00	2.368750e+00	3.285394e-11	2.500000e+01	9.952189e-11
-8.000000e+00	2.842500e+00	3.285394e-11	3.000000e+01	9.952189e-11
-8.000000e+00	3.316250e+00	0.000000e+00	3.500000e+01	0.000000e+00
-8.000000e+00	3.790000e+00	0.000000e+00	4.000000e+01	-1.326959e-10
-8.000000e+00	4.263750e+00	3.285394e-11	4.500000e+01	3.317397e-11
-8.000000e+00	4.737500e+00	9.199103e-10	5.000000e+01	9.952189e-10
-8.000000e+00	5.211250e+00	0.000000e+00	5.500000e+01	0.000000e+00
-8.000000e+00	5.685000e+00	-9.856182e-11	6.000000e+01	3.317397e-11
-8.000000e+00	6.158750e+00	3.285394e-11	6.500000e+01	6.634793e-11
-8.000000e+00	6.632500e+00	6.570788e-11	7.000000e+01	3.317397e-11
-8.000000e+00	7.106250e+00	-3.285394e-11	7.500000e+01	6.634793e-11
-8.000000e+00	7.580000e+00	9.199103e-10	8.000000e+01	1.094741e-09
-8.000000e+00	8.053750e+00	0.000000e+00	8.500000e+01	3.317397e-11
-8.000000e+00	8.527500e+00	-6.570788e-11	9.000000e+01	3.317397e-11
-8.000000e+00	9.001250e+00	0.000000e+00	9.500000e+01	-9.952189e-11
-8.000000e+00	9.475000e+00	0.000000e+00	1.000000e+02	-1.326959e-10
-8.000000e+00	9.948750e+00	-1.314158e-10	1.050000e+02	-9.952189e-11
-8.000000e+00	1.042250e+01	0.000000e+00	1.100000e+02	3.317397e-11
-8.000000e+00	1.089625e+01	0.000000e+00	1.150000e+02	6.634793e-11
-8.000000e+00	1.137000e+01	-3.285394e-11	1.200000e+02	3.317397e-11
-8.000000e+00	1.184375e+01	6.570788e-11	1.250000e+02	0.000000e+00
-8.000000e+00	1.231750e+01	0.000000e+00	1.300000e+02	-9.952189e-11
-8.000000e+00	1.279125e+01	9.856182e-11	1.350000e+02	3.317397e-11
-8.000000e+00	1.326500e+01	9.856182e-11	1.400000e+02	0.000000e+00
-8.000000e+00	1.373875e+01	-3.285394e-11	1.450000e+02	-3.317397e-11
-8.000000e+00	1.421250e+01	6.570788e-11	1.500000e+02	-6.634793e-11
-9.000000e+00	-1.421250e+01	7.227867e-10	-1.500000e+02	-9.952189e-11
-9.000000e+00	-1.373875e+01	6.570788e-10	-1.450000e+02	9.952189e-11
-9.000000e+00	-1.326500e+01	5.256630e-10	-1.400000e+02	6.634793e-11
-9.000000e+00	-1.279125e+01	6.242248e-10	-1.350000e+02	1.326959e-10
-9.000000e+00	-1.231750e+01	7.227867e-10	-1.300000e+02	9.952189e-11
-9.000000e+00	-1.184375e+01	8.213485e-10	-1.250000e+02	-1.658698e-10
-9.000000e+00	-1.137000e+01	1.281304e-09	-1.200000e+02	0.000000e+00
-9.000000e+00	-1.089625e+01	2.102652e-09	-1.150000e+02	3.317397e-11
-9.000000e+00	-1.042250e+01	4.468136e-09	-1.100000e+02	-9.952189e-11
-9.000000e+00	-9.948750e+00	1.084180e-08	-1.050000e+02	9.952189e-11
-9.000000e+00	-9.475000e+00	2.322773e-08	-1.000000e+02	-1.658698e-10
-9.000000e+00	-9.001250e+00	3.489088e-08	-9.500000e+01	3.317397e-11
-9.000000e+00	-8.527500e+00	4.997084e-08	-9.000000e+01	0.000000e+00
-9.000000e+00	-8.053750e+00	6.531363e-08	-8.500000e+01	6.634793e-11
-9.000000e+00	-7.580000e+00	7.576119e-08	-8.000000e+01	6.634793e-11
-9.000000e+00	-7.106250e+00	8.022932e-08	-7.500000e+01	-3.317397e-11
-9.000000e+00	-6.632500e+00	8.364613e-08	-7.000000e+01	6.634793e-11
-9.000000e+00	-6.158750e+00	8.354756e-08	-6.500000e+01	0.000000e+00
-9.000000e+00	-5.685000e+00	8.177345e-08	-6.000000e+01	-1.326959e-10
-9.000000e+00	-5.211250e+00	7.901372e-08	-5.500000e+01	9.952189e-11
-9.000000e+00	-4.737500e+00	6.859902e-08	-5.000000e+01	-9.952189e-11
-9.000000e+00	-4.263750e+00	6.353952e-08	-4.500000e+01	1.658698e-10
-9.000000e+00	-3.790000e+00	5.292769e-08	-4.000000e+01	6.634793e-11
-9.000000e+00	-3.316250e+00	3.689497e-08	-3.500000e+01	3.317397e-11
-9.000000e+00	-2.842500e+00	3.778203e-08	-3.000000e+01	3.317397e-11
-9.000000e+00	-2.368750e+00	1.629555e-08	-2.500000e+01	1.326959e-10
-9.000000e+00	-1.895000e+00	1.787254e-08	-2.000000e+01	0.000000e+00
-9.000000e+00	-1.421250e+00	4.271012e-09	-1.500000e+01	-6.634793e-11
-9.000000e+00	-9.475000e-01	5.059507e-09	-1.000000e+01	0.000000e+00
-9.000000e+00	-4.737500e-01	4.599551e-10	-5.000000e+00	-3.317397e-11
-9.000000e+00	0.000000e+00	3.613933e-10	0.000000e+00	0.000000e+00
-9.000000e+00	4.737500e-01	0.000000e+00	5.000000e+00	-6.634793e-11
